,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year_sold,month_sold,year_built,year_renovated,Geo_Clusters
15277,635250.0,3,2.25,2210,22040,1.0,0.0,0.0,5,8,1510,700.0,2470,14258,2014,10,7.0,12,1
15278,324800.0,2,1.0,1170,5043,1.0,0.0,0.0,3,6,880,290.0,1430,5692,2015,4,4.0,12,4
15279,78000.0,2,1.0,780,16344,1.0,0.0,0.0,1,5,780,0.0,1700,10387,2014,5,4.0,12,4
15280,400000.0,4,1.75,1770,12875,1.0,0.0,0.0,3,8,1770,0.0,2150,12875,2015,4,8.0,12,2
15281,640500.0,3,1.0,1070,4505,1.0,0.0,2.0,4,7,1070,0.0,1380,4505,2015,5,1.0,12,4
15282,570000.0,3,2.0,1930,10929,1.0,0.0,0.0,3,8,1260,670.0,2030,8750,2015,4,6.0,12,2
15283,1330000.0,3,1.5,1940,2885,1.5,0.0,2.0,3,8,1940,0.0,2550,3600,2014,6,,12,2
15284,330490.0,3,2.75,1440,7350,1.0,0.0,0.0,4,7,1040,400.0,1510,7350,2015,4,7.0,12,1
15285,325000.0,3,2.5,1740,5267,2.0,0.0,0.0,3,7,1740,0.0,2180,5000,2014,8,9.0,12,3
15286,335000.0,3,2.5,1740,5267,2.0,0.0,0.0,3,7,1740,0.0,2180,5000,2015,4,9.0,12,3
15287,314000.0,5,2.75,2210,13500,1.0,0.0,0.0,5,7,1460,750.0,1590,10850,2014,11,6.0,12,4
15288,625000.0,4,2.0,2190,3622,1.5,0.0,0.0,5,8,1990,200.0,1450,3082,2014,9,2.0,12,2
15289,809000.0,3,2.5,2590,7720,2.0,0.0,0.0,3,9,2590,0.0,2600,9490,2014,6,8.0,12,0
15290,535000.0,3,2.5,2790,19485,2.0,0.0,0.0,3,9,2790,0.0,2580,17859,2014,8,8.0,12,1
15291,275000.0,5,1.75,2180,9178,1.0,0.0,0.0,3,7,1140,1040.0,2140,9261,2014,8,6.0,12,5
15292,358000.0,4,2.75,2580,11900,1.0,0.0,0.0,4,7,1620,960.0,1570,9375,2015,4,6.0,12,1
15293,297975.0,3,2.25,2820,8100,1.0,0.0,0.0,4,7,1720,1100.0,1040,8100,2015,3,4.0,12,4
15294,492000.0,2,1.75,1300,22239,1.0,0.0,0.0,4,7,1300,0.0,1300,14810,2015,5,4.0,8,1
15295,210000.0,2,1.0,720,8040,1.0,0.0,0.0,3,6,720,0.0,2300,9500,2014,6,4.0,12,4
15296,622500.0,3,2.5,2260,4550,1.5,0.0,0.0,4,7,1380,880.0,1870,4582,2014,8,2.0,12,4
15297,550000.0,3,2.5,1550,1092,3.0,0.0,0.0,3,8,1390,160.0,1550,1079,2014,10,10.0,12,2
15298,190000.0,3,1.75,1390,7700,1.0,0.0,0.0,5,7,1390,0.0,1260,7700,2015,2,6.0,12,1
15299,340000.0,4,2.5,2380,9362,2.0,0.0,0.0,3,8,2380,0.0,2190,9840,2014,7,9.0,12,5
15300,678000.0,3,2.5,2640,5964,2.0,0.0,0.0,3,9,2640,0.0,2680,5211,2014,7,10.0,12,0
15301,275000.0,5,2.0,2260,11970,1.0,0.0,0.0,4,7,1250,0.0,1950,11970,2015,4,6.0,12,5
15302,493000.0,3,2.75,1720,6720,1.0,0.0,0.0,4,7,1270,450.0,1690,3248,2014,9,4.0,12,2
15303,147000.0,3,1.0,1070,14000,1.0,0.0,0.0,3,7,1070,0.0,920,12500,2014,12,5.0,12,4
15304,334000.0,3,2.25,2000,7225,2.0,0.0,0.0,4,7,2000,0.0,1950,7464,2015,2,8.0,12,3
15305,605000.0,4,2.5,2800,10786,1.0,0.0,0.0,3,8,1420,1380.0,2140,10788,2014,7,6.0,12,0
15306,365000.0,3,1.75,1450,61419,1.0,0.0,0.0,4,8,1450,0.0,2256,82328,2015,4,7.0,12,3
15307,345000.0,3,1.0,1620,10610,1.0,0.0,0.0,4,6,1620,0.0,1680,10795,2014,11,5.0,12,1
15308,999000.0,3,2.5,2710,23292,1.0,0.0,4.0,3,9,2080,630.0,2430,20000,2014,10,5.0,12,2
15309,470000.0,2,1.75,1520,4220,1.0,0.0,0.0,4,7,840,680.0,1120,5700,2015,4,0.0,12,2
15310,599000.0,5,2.75,2730,22572,1.0,0.0,0.0,3,7,2080,650.0,2260,15458,2014,6,6.0,9,0
15311,255000.0,3,2.25,1740,10378,1.0,0.0,0.0,5,7,1740,0.0,1420,10167,2014,9,7.0,12,3
15312,295000.0,4,1.75,1800,28650,1.0,0.0,0.0,4,7,1800,0.0,1800,5234,2015,2,7.0,12,3
15313,550000.0,4,3.5,4150,16197,2.0,0.0,0.0,3,10,4150,0.0,3618,15210,2014,6,10.0,12,5
15314,1310000.0,5,3.5,3270,4080,2.0,0.0,0.0,3,9,2180,0.0,1410,4080,2014,7,11.0,12,2
15315,225000.0,2,1.0,1070,6000,1.0,0.0,0.0,4,5,1070,0.0,1910,6000,2015,5,2.0,12,1
15316,520000.0,4,0.75,1960,8277,1.0,1.0,4.0,4,7,1320,640.0,1940,8402,2014,12,2.0,8,5
15317,345000.0,3,3.25,1600,1882,2.0,0.0,0.0,3,8,1360,240.0,1390,1379,2014,8,9.0,12,2
15318,475000.0,4,1.75,1650,7775,1.0,0.0,0.0,4,7,1150,500.0,1390,7200,2014,5,4.0,12,2
15319,497500.0,5,1.5,2170,8610,1.0,0.0,0.0,4,7,1230,940.0,1670,8610,2014,10,5.0,12,0
15320,649500.0,3,3.0,3730,383328,1.5,0.0,0.0,4,9,2230,1500.0,1940,217800,2014,11,8.0,12,3
15321,734500.0,4,2.75,3280,6845,2.0,0.0,0.0,3,10,3280,0.0,3280,7467,2014,8,10.0,12,0
15322,276000.0,3,1.0,870,8040,1.0,0.0,0.0,3,7,870,0.0,1440,8040,2014,12,5.0,12,2
15323,235000.0,2,1.0,900,28800,1.0,0.0,0.0,1,6,900,0.0,1360,7200,2014,6,2.0,12,6
15324,325000.0,2,1.0,1400,10800,1.0,0.0,0.0,4,7,1400,0.0,1560,11280,2014,8,7.0,12,0
15325,425000.0,4,2.75,1680,9545,1.0,0.0,0.0,4,7,1080,600.0,1890,9545,2014,5,7.0,12,2
15326,307000.0,4,2.0,2390,23972,2.0,0.0,0.0,3,7,1720,670.0,1950,22750,2015,4,4.0,12,5
15327,635000.0,3,2.5,2300,5500,1.5,0.0,0.0,4,8,2000,300.0,2100,5000,2014,5,2.0,12,4
15328,223000.0,3,1.75,1340,7473,1.0,0.0,0.0,4,7,1340,0.0,1510,8240,2014,5,7.0,12,5
15329,425000.0,3,2.75,2600,10874,2.0,0.0,0.0,3,9,2600,0.0,2800,11504,2015,4,9.0,12,3
15330,190000.0,3,2.25,1640,7730,1.0,0.0,0.0,4,7,1220,420.0,1560,7566,2015,5,8.0,12,3
15331,275000.0,4,1.75,1960,6177,1.0,0.0,0.0,4,8,1960,0.0,2010,8162,2014,9,6.0,12,5
15332,450000.0,3,2.5,1480,1961,2.0,0.0,0.0,3,8,1480,0.0,1400,1138,2014,6,10.0,12,6
15333,1470000.0,4,3.25,5010,34460,2.0,0.0,0.0,3,12,5010,0.0,4760,34460,2014,5,8.0,12,1
15334,550000.0,4,2.0,1540,5000,1.5,0.0,0.0,4,7,1540,0.0,1790,4000,2014,12,1.0,12,2
15335,835000.0,4,2.75,4030,10240,2.0,0.0,2.0,3,8,3310,720.0,2490,7680,2014,12,4.0,12,2
15336,900000.0,6,3.0,3020,13783,2.0,0.0,0.0,3,8,3020,0.0,1720,13500,2014,6,5.0,12,1
15337,290000.0,2,2.0,1590,9375,1.0,0.0,0.0,3,7,910,680.0,1560,8524,2014,11,8.0,12,1
15338,1040000.0,4,2.5,2910,9131,2.0,0.0,0.0,3,10,2910,0.0,1880,11212,2014,8,11.0,12,0
15339,780000.0,4,2.5,3020,15164,1.0,0.0,0.0,4,8,1730,1290.0,2600,11556,2015,1,7.0,12,1
15340,572500.0,3,2.0,2290,11200,2.0,0.0,0.0,3,9,2290,0.0,2250,10000,2014,12,7.0,12,0
15341,389000.0,3,1.75,2180,9220,1.0,0.0,0.0,4,7,1090,1090.0,2050,22400,2015,3,3.0,12,5
15342,350000.0,4,1.75,2740,10086,1.0,0.0,0.0,3,7,1440,1300.0,1710,9840,2014,8,7.0,12,4
15343,476000.0,4,2.5,2740,33158,2.0,0.0,0.0,3,9,2740,0.0,2740,36074,2014,7,9.0,12,3
15344,1050000.0,2,3.0,2330,3600,2.0,0.0,0.0,5,10,1870,460.0,2950,7200,2014,9,2.0,7,2
15345,287000.0,3,2.25,2300,7200,1.0,0.0,0.0,4,8,1550,750.0,2000,7350,2014,12,7.0,12,5
15346,707500.0,4,4.0,1550,6596,1.5,0.0,0.0,5,7,1550,0.0,1830,4850,2014,11,0.0,12,2
15347,464500.0,4,2.5,1750,11381,1.0,0.0,0.0,4,7,1610,0.0,1080,11375,2014,8,4.0,12,2
15348,720000.0,3,1.5,2180,5000,1.0,0.0,3.0,4,8,1090,1090.0,2070,5000,2014,12,4.0,12,4
15349,319000.0,3,2.5,1610,8544,2.0,0.0,0.0,5,7,1610,0.0,1840,8190,2014,12,9.0,12,3
15350,330000.0,3,1.0,1570,9136,1.0,0.0,0.0,3,7,1570,0.0,1380,9127,2014,9,5.0,12,2
15351,120750.0,3,1.75,1140,9628,1.0,0.0,0.0,4,7,1140,0.0,1510,9633,2014,5,6.0,12,5
15352,195000.0,3,1.75,1140,9628,1.0,0.0,0.0,4,7,1140,0.0,1510,9633,2014,10,6.0,12,5
15353,650000.0,4,1.5,2480,6383,1.0,0.0,0.0,3,7,1380,1100.0,1440,6000,2015,1,4.0,12,2
15354,530000.0,3,1.75,1690,8190,1.0,0.0,0.0,4,8,1690,0.0,1840,8705,2014,5,5.0,12,1
15355,825000.0,4,3.0,2910,8027,1.0,0.0,0.0,5,8,1800,1110.0,2390,7660,2015,4,6.0,12,2
15356,436000.0,4,2.0,1600,15044,1.0,0.0,0.0,3,7,1600,0.0,1660,8102,2014,8,7.0,12,0
15357,658000.0,2,1.0,1010,14244,1.0,1.0,4.0,1,5,1010,0.0,1820,15792,2015,1,2.0,12,4
15358,547500.0,3,2.0,1850,9570,1.0,0.0,0.0,4,7,950,900.0,1430,6380,2014,8,3.0,12,2
15359,762000.0,3,1.75,2150,2527,2.0,0.0,0.0,4,8,1400,750.0,1610,3663,2014,12,0.0,12,2
15360,340000.0,3,1.75,2650,7378,1.0,0.0,0.0,3,7,1460,1190.0,1600,7616,2015,1,5.0,12,2
15361,880000.0,4,1.75,2510,5800,1.0,0.0,2.0,4,9,1830,680.0,2190,5800,2014,11,5.0,12,2
15362,1220000.0,4,2.5,3240,3600,2.0,0.0,0.0,3,9,2060,1180.0,1820,3600,2014,5,10.0,12,2
15363,1950000.0,4,2.5,3440,14554,2.0,0.0,4.0,3,8,2170,1270.0,3170,11810,2015,4,11.0,12,2
15364,382500.0,3,2.0,1150,6249,1.0,0.0,0.0,3,7,1150,0.0,2470,7751,2014,9,5.0,10,2
15365,344500.0,3,1.75,1890,9535,1.0,0.0,0.0,3,7,1210,680.0,2040,11108,2015,1,7.0,12,1
15366,375000.0,4,2.75,1430,7403,1.0,0.0,0.0,3,7,1030,400.0,1480,7663,2015,4,8.0,12,4
15367,276000.0,1,0.75,370,1801,1.0,0.0,0.0,5,5,370,0.0,1340,5000,2014,7,2.0,12,2
15368,500000.0,5,3.25,3130,12087,2.0,0.0,0.0,3,8,2180,950.0,2410,10350,2014,7,7.0,12,1
15369,330000.0,4,2.5,2105,6093,2.0,0.0,0.0,3,8,2105,0.0,1930,8022,2014,7,10.0,12,3
15370,328000.0,3,1.0,890,5965,1.0,0.0,0.0,3,7,890,0.0,1930,7500,2014,8,4.0,12,2
15371,450000.0,3,1.5,1340,7200,1.0,0.0,0.0,3,7,1340,0.0,1730,8820,2015,2,7.0,12,0
15372,840500.0,4,2.25,2290,12174,1.0,1.0,4.0,3,7,1490,800.0,2290,9379,2014,7,4.0,12,1
15373,679000.0,3,2.5,2770,9350,2.0,0.0,3.0,3,8,2770,0.0,2660,9695,2014,8,5.0,9,1
15374,270000.0,3,1.5,1890,9450,1.0,0.0,0.0,3,7,1090,800.0,1470,8100,2014,6,5.0,12,4
15375,757500.0,5,2.25,3160,8065,2.0,0.0,0.0,3,8,3160,0.0,2540,7917,2015,1,7.0,12,1
15376,524950.0,2,2.5,1830,2856,2.0,0.0,0.0,3,7,1830,0.0,1850,2667,2014,11,10.0,12,6
15377,424900.0,4,2.75,2950,49658,1.0,0.0,0.0,4,8,2950,0.0,1720,54672,2014,7,5.0,9,3
15378,551100.0,3,1.0,1430,8640,1.0,0.0,0.0,5,7,1430,0.0,1430,9840,2015,1,5.0,12,1
15379,421000.0,3,2.0,1420,12655,1.0,0.0,0.0,5,7,1420,0.0,2020,9655,2014,11,6.0,12,1
15380,635000.0,4,1.75,2460,7560,2.0,0.0,0.0,4,8,2460,0.0,2760,8918,2014,8,5.0,12,2
15381,255000.0,3,1.0,1340,6120,1.5,0.0,0.0,4,7,1340,0.0,1260,6000,2014,12,1.0,12,4
15382,419950.0,4,1.0,1530,7920,1.0,0.0,0.0,3,7,1030,500.0,1690,7920,2015,3,5.0,12,4
15383,325000.0,6,3.0,2650,12870,1.0,0.0,0.0,4,7,2650,0.0,1450,8668,2014,12,7.0,12,3
15384,281000.0,4,2.25,1677,3600,2.0,0.0,0.0,3,7,1677,0.0,1677,3600,2015,4,11.0,12,5
15385,655275.0,3,1.75,2050,11856,1.0,0.0,0.0,3,7,1460,590.0,2670,11856,2014,6,6.0,12,1
15386,861000.0,3,2.0,2520,3959,1.0,0.0,0.0,5,8,1270,1250.0,1660,3959,2014,8,3.0,12,2
15387,850000.0,3,3.5,2620,11148,2.0,0.0,4.0,4,9,2060,560.0,2590,10796,2014,10,7.0,12,1
15388,246000.0,3,2.5,1650,6675,1.0,0.0,0.0,3,8,1290,360.0,1880,6675,2014,11,8.0,12,5
15389,380000.0,2,1.0,700,4836,1.0,0.0,0.0,4,6,700,0.0,1190,7050,2014,12,2.0,12,2
15390,813000.0,4,2.5,3430,7508,2.0,0.0,0.0,3,10,3430,0.0,3110,8741,2014,10,9.0,12,0
15391,990000.0,4,2.5,3140,11049,2.0,0.0,0.0,3,10,3140,0.0,2750,11049,2014,11,8.0,12,1
15392,650000.0,3,2.5,2350,3750,2.0,0.0,0.0,3,7,1740,610.0,1590,4700,2014,11,10.0,12,2
15393,273000.0,4,3.0,1990,6180,2.0,0.0,0.0,3,7,1990,0.0,1910,6180,2014,5,8.0,12,5
15394,398000.0,4,2.5,2050,14724,2.0,0.0,0.0,3,7,2050,0.0,1920,12841,2014,7,8.0,12,0
15395,200000.0,2,1.0,930,8665,1.0,0.0,0.0,4,6,930,0.0,1630,12375,2014,8,3.0,12,4
15396,839000.0,3,1.0,1230,12305,1.0,0.0,0.0,3,7,1230,0.0,2100,7960,2014,5,5.0,8,0
15397,502000.0,3,2.5,1870,9135,1.0,0.0,0.0,3,7,1250,620.0,1550,9100,2014,11,8.0,12,0
15398,305000.0,3,2.25,2110,7665,1.0,0.0,0.0,4,7,1360,750.0,1660,8436,2014,6,7.0,12,5
15399,574950.0,5,3.25,3160,10000,2.0,0.0,0.0,4,8,3160,0.0,2130,10000,2014,6,7.0,12,1
15400,311000.0,3,1.0,1120,8631,1.0,0.0,0.0,3,7,1120,0.0,1350,7714,2014,8,4.0,12,2
15401,1650000.0,3,2.25,2750,6203,1.0,1.0,4.0,5,7,1620,1130.0,2570,7009,2014,11,5.0,12,0
15402,387000.0,3,1.0,1230,9568,1.0,0.0,0.0,5,7,1230,0.0,1270,9575,2014,5,6.0,12,1
15403,375000.0,3,1.5,1190,20672,1.5,0.0,3.0,3,7,1190,0.0,2150,16239,2014,8,4.0,12,4
15404,175000.0,2,1.0,740,3434,1.0,0.0,0.0,5,6,740,0.0,1160,6000,2014,9,1.0,12,3
15405,248000.0,4,2.5,1770,5855,2.0,0.0,0.0,3,7,1770,0.0,1790,5679,2014,6,10.0,12,3
15406,336750.0,4,2.25,1720,7803,1.0,0.0,0.0,3,8,1350,370.0,1720,7803,2015,4,5.0,12,4
15407,685000.0,4,2.5,2770,45514,2.0,0.0,0.0,4,9,2770,0.0,2940,49495,2014,6,8.0,12,0
15408,645000.0,4,2.75,2330,3917,2.0,0.0,0.0,3,9,2330,0.0,2620,4400,2014,7,10.0,12,6
15409,279000.0,3,2.5,1660,7388,2.0,0.0,0.0,3,7,1660,0.0,2240,6228,2014,12,10.0,12,3
15410,479000.0,2,2.5,1730,1037,3.5,0.0,0.0,3,8,1730,0.0,1280,1026,2015,4,10.0,12,4
15411,466000.0,3,2.25,1880,7279,1.0,0.0,0.0,3,7,1280,600.0,2020,8274,2015,1,6.0,12,2
15412,361500.0,4,2.75,2190,6740,2.0,0.0,0.0,3,7,2190,0.0,1950,7150,2015,4,9.0,12,3
15413,404000.0,3,1.75,1720,7202,1.0,0.0,0.0,3,7,1720,0.0,1720,7625,2014,12,9.0,12,1
15414,319000.0,4,3.25,2360,8344,2.0,0.0,0.0,3,8,2360,0.0,1860,8410,2015,3,8.0,12,1
15415,320000.0,3,1.5,1490,10132,1.0,0.0,0.0,4,6,1490,0.0,1720,9915,2015,3,6.0,12,1
15416,1310000.0,4,3.75,3490,5625,2.0,0.0,0.0,3,9,2610,880.0,1940,5000,2014,11,11.0,12,2
15417,1000000.0,3,2.75,2370,8900,1.0,0.0,4.0,4,9,1670,700.0,2840,8956,2014,9,7.0,12,1
15418,660000.0,4,2.5,2290,9120,2.0,0.0,0.0,4,8,2290,0.0,2290,9120,2014,11,7.0,12,1
15419,546000.0,4,3.0,1790,3600,1.5,0.0,0.0,3,8,1790,0.0,1770,3119,2015,4,0.0,12,4
15420,300000.0,4,1.75,1820,5015,1.0,0.0,0.0,4,6,1190,630.0,1530,9130,2014,7,2.0,12,4
15421,500000.0,2,1.5,1760,12000,1.0,0.0,0.0,4,7,1760,0.0,2200,12088,2014,10,6.0,12,0
15422,381500.0,4,2.5,2430,5556,2.0,0.0,0.0,4,8,2430,0.0,2430,5556,2014,9,10.0,12,3
15423,990000.0,3,2.25,2630,12899,2.0,0.0,0.0,4,9,2630,0.0,3140,15320,2015,4,6.0,12,1
15424,278226.0,4,2.5,2390,4639,2.0,0.0,0.0,3,8,2390,0.0,2390,4521,2015,1,10.0,12,3
15425,340000.0,2,1.75,1500,4158,1.0,0.0,0.0,4,7,1220,280.0,1270,4081,2015,1,4.0,12,2
15426,305000.0,4,2.5,2510,12000,1.0,0.0,0.0,3,8,1520,990.0,2210,8320,2014,8,7.0,12,5
15427,760000.0,4,2.5,2420,10285,1.0,0.0,4.0,3,8,1700,720.0,2540,9900,2014,6,5.0,12,4
15428,195000.0,4,1.5,2170,9948,2.0,0.0,0.0,3,7,2170,0.0,1500,9750,2014,10,5.0,12,5
15429,564000.0,4,1.75,1960,6138,1.0,0.0,0.0,4,7,1260,700.0,2000,7057,2015,4,5.0,12,2
15430,539500.0,4,2.25,2280,8550,1.0,0.0,0.0,3,8,1660,620.0,2590,9500,2014,12,7.0,12,2
15431,299980.0,4,1.5,1580,10230,1.0,0.0,0.0,3,6,790,790.0,1130,6955,2014,9,4.0,10,1
15432,290000.0,4,2.5,1850,5674,2.0,0.0,0.0,3,7,1850,0.0,1750,6875,2014,10,9.0,12,3
15433,257000.0,2,1.0,770,11084,1.0,0.0,0.0,4,6,770,0.0,1010,11084,2015,2,4.0,12,2
15434,518500.0,4,3.0,2120,5520,1.5,0.0,0.0,3,8,1420,700.0,2020,8700,2014,8,8.0,12,2
15435,657000.0,4,2.75,3060,35380,1.0,0.0,0.0,3,9,1810,1250.0,1980,10425,2014,9,8.0,12,0
15436,590000.0,3,2.25,2680,41250,2.0,0.0,0.0,3,7,2680,0.0,1940,47044,2014,8,8.0,12,6
15437,526000.0,4,1.75,2220,6350,1.0,0.0,0.0,3,7,1110,1110.0,1950,8100,2014,7,5.0,12,2
15438,254500.0,2,1.0,1150,11250,1.0,0.0,0.0,3,6,1150,0.0,1100,11400,2015,3,1.0,12,4
15439,575000.0,2,1.0,980,3663,1.0,0.0,0.0,5,7,980,0.0,1620,3706,2015,4,0.0,12,2
15440,464550.0,3,1.5,1690,10500,1.0,0.0,0.0,4,7,1690,0.0,1570,10500,2015,1,6.0,12,0
15441,409950.0,3,1.75,1320,6030,1.0,0.0,0.0,4,7,1320,0.0,1840,6565,2014,7,6.0,12,0
15442,100000.0,2,1.0,910,22000,1.0,0.0,0.0,3,6,910,0.0,1326,9891,2014,5,5.0,12,5
15443,365000.0,2,1.5,820,1270,2.0,0.0,0.0,3,7,820,0.0,1130,1201,2015,3,10.0,12,4
15444,208000.0,3,1.0,1300,7420,1.0,0.0,0.0,4,6,1300,0.0,1250,7420,2015,2,5.0,12,5
15445,497950.0,4,2.5,1950,3000,2.0,0.0,0.0,3,7,1550,400.0,1540,4300,2014,11,9.0,12,4
15446,405000.0,5,3.5,3672,9742,2.0,0.0,0.0,3,9,3006,666.0,2140,9118,2014,9,10.0,12,5
15447,568000.0,3,2.5,2740,22499,2.0,0.0,0.0,3,9,2740,0.0,2710,22499,2015,3,9.0,12,1
15448,334000.0,2,1.0,890,6000,1.0,0.0,0.0,3,6,890,0.0,1090,5900,2015,5,4.0,12,4
15449,235000.0,3,2.0,1090,8400,1.0,0.0,0.0,4,6,1090,0.0,1100,10850,2015,1,6.0,12,4
15450,295000.0,2,1.0,1170,10621,1.0,0.0,0.0,3,7,1170,0.0,1340,9832,2014,6,6.0,12,6
15451,610000.0,4,3.0,2600,29539,1.0,0.0,0.0,3,8,2600,0.0,1810,11600,2015,1,9.0,12,2
15452,453500.0,4,1.75,2000,6032,1.0,0.0,2.0,3,7,1300,700.0,1930,6032,2014,6,5.0,12,4
15453,1220000.0,4,3.75,3520,3944,1.5,0.0,0.0,5,8,2200,1320.0,2310,4725,2014,6,1.0,12,2
15454,175000.0,2,1.0,1410,7000,1.0,0.0,0.0,3,7,1410,0.0,1540,6000,2015,1,6.0,12,1
15455,335000.0,2,1.0,1410,7000,1.0,0.0,0.0,3,7,1410,0.0,1540,6000,2015,4,6.0,12,1
15456,275000.0,3,1.5,1950,7620,1.0,0.0,0.0,4,7,1010,940.0,1850,7620,2014,9,5.0,12,4
15457,400000.0,2,1.0,980,2130,1.0,0.0,0.0,4,6,860,120.0,980,2800,2014,5,1.0,12,2
15458,915000.0,3,2.75,3390,7000,1.0,0.0,3.0,4,8,1740,1650.0,1770,6500,2014,7,7.0,12,4
15459,619850.0,4,2.5,2270,9247,1.0,0.0,0.0,5,8,1500,770.0,2270,9163,2014,6,7.0,12,1
15460,225900.0,3,1.0,1510,8800,1.0,0.0,0.0,4,7,1010,500.0,1290,8470,2015,2,6.0,12,5
15461,525000.0,2,1.5,960,7200,1.0,0.0,0.0,3,7,960,0.0,1550,6000,2014,9,0.0,8,2
15462,215000.0,4,2.25,1900,9600,1.0,0.0,0.0,4,7,1900,0.0,2040,9600,2014,12,6.0,12,1
15463,802000.0,3,2.5,2580,13096,2.0,0.0,0.0,3,9,2580,0.0,2580,7988,2014,5,8.0,12,0
15464,330000.0,4,2.5,2340,11784,2.0,0.0,0.0,3,9,2340,0.0,2250,10760,2014,6,9.0,12,3
15465,549800.0,3,2.25,1580,11680,1.0,0.0,0.0,4,7,1580,0.0,2270,10948,2014,8,5.0,12,1
15466,195500.0,4,1.0,1230,8636,1.5,0.0,0.0,4,6,1230,0.0,1168,8316,2014,10,5.0,12,5
15467,338000.0,3,2.5,1590,7819,2.0,0.0,0.0,3,7,1590,0.0,1790,7733,2014,8,9.0,12,1
15468,3200000.0,4,3.25,7000,28206,1.0,1.0,4.0,4,12,3500,3500.0,4913,14663,2014,8,9.0,12,0
15469,480000.0,4,2.25,1770,7000,1.0,0.0,0.0,5,7,1770,0.0,1780,6500,2014,8,7.0,12,0
15470,383000.0,4,2.5,1850,8310,1.0,0.0,0.0,3,7,1200,650.0,1840,10080,2015,4,6.0,12,2
15471,257000.0,3,1.75,1430,7210,1.0,0.0,0.0,3,7,1430,0.0,1220,7777,2015,3,7.0,12,1
15472,335000.0,4,2.75,2190,9209,2.0,0.0,0.0,4,8,2190,0.0,2430,6687,2015,2,9.0,12,5
15473,422000.0,4,2.5,2310,6650,2.0,0.0,2.0,3,8,2310,0.0,1800,9819,2015,5,11.0,12,4
15474,560000.0,3,1.75,2000,10182,1.0,0.0,0.0,5,7,1400,600.0,2050,10182,2014,6,6.0,12,0
15475,680000.0,4,2.75,3620,35429,2.0,0.0,0.0,3,10,3620,0.0,3310,54193,2015,4,10.0,12,3
15476,320000.0,2,1.0,1210,7040,1.0,0.0,0.0,3,7,1210,0.0,1210,7205,2014,10,5.0,12,2
15477,665000.0,3,2.5,2330,15536,1.0,0.0,2.0,3,10,2330,0.0,3320,17461,2014,9,9.0,12,0
15478,751000.0,3,2.5,2840,6854,2.0,0.0,0.0,3,9,2840,0.0,2840,7398,2015,3,10.0,12,6
15479,320000.0,6,2.75,2410,10763,1.0,0.0,0.0,5,7,1310,1100.0,1310,10746,2014,11,5.0,12,4
15480,290000.0,4,1.75,1820,22043,2.5,0.0,0.0,4,7,1820,0.0,1880,19961,2015,1,1.0,12,2
15481,250000.0,4,2.0,1470,7412,1.0,0.0,0.0,3,7,1470,0.0,1390,7825,2014,10,6.0,12,5
15482,423000.0,3,1.75,1100,10005,1.0,0.0,0.0,5,7,1100,0.0,1340,9709,2015,4,6.0,12,1
15483,601002.0,4,2.5,2050,8094,1.0,0.0,0.0,3,8,1050,1000.0,1990,9020,2015,5,7.0,12,0
15484,352900.0,2,1.5,1240,1892,2.0,0.0,0.0,3,7,1240,0.0,1220,1740,2015,2,10.0,12,4
15485,509950.0,3,2.5,2210,70567,2.0,0.0,3.0,3,9,2210,0.0,2000,73616,2014,8,9.0,12,6
15486,360000.0,2,1.75,1340,1050,3.0,0.0,0.0,3,8,1340,0.0,1340,1090,2015,2,10.0,12,2
15487,1080000.0,4,2.75,2580,8100,2.0,0.0,1.0,4,8,1780,800.0,2840,10006,2014,11,6.0,12,1
15488,349950.0,3,2.5,2390,6441,2.0,0.0,0.0,3,7,2390,0.0,2180,7346,2014,7,10.0,12,3
15489,395000.0,4,2.5,2250,6840,2.0,0.0,0.0,3,9,2250,0.0,2480,7386,2014,11,8.0,12,1
15490,273500.0,3,1.5,2000,15265,1.0,0.0,0.0,3,8,1540,460.0,1920,15265,2015,1,6.0,12,5
15491,700000.0,4,1.75,1870,6000,1.0,0.0,0.0,5,8,1670,200.0,1710,6000,2015,4,4.0,12,2
15492,699000.0,3,2.5,2370,10968,2.0,0.0,0.0,4,9,2370,0.0,2380,8144,2015,4,8.0,12,0
15493,537000.0,4,2.25,2640,8800,1.0,0.0,0.0,3,8,1620,1020.0,2500,11700,2015,4,7.0,12,0
15494,405000.0,3,1.5,1240,9975,1.0,0.0,0.0,3,6,1240,0.0,1390,10735,2015,4,7.0,12,6
15495,269500.0,2,1.0,800,1200,2.0,0.0,0.0,3,7,800,0.0,806,1200,2014,8,9.0,12,2
15496,260000.0,4,2.5,2050,12500,1.0,0.0,0.0,3,7,1300,750.0,1790,7900,2014,9,6.0,12,5
15497,266750.0,3,2.25,1650,10000,2.0,0.0,0.0,3,7,1650,0.0,1420,10000,2014,9,8.0,12,5
15498,1800000.0,5,3.75,4320,39094,2.0,1.0,4.0,3,8,4320,0.0,1920,7750,2014,12,3.0,12,2
15499,779000.0,2,2.25,2130,5920,1.0,0.0,0.0,3,8,1830,300.0,2130,7192,2014,8,4.0,12,2
15500,500000.0,3,2.5,2840,48716,1.0,0.0,3.0,3,9,1870,970.0,2710,43676,2014,6,9.0,12,6
